,County,WeekStartDate,NewPos_All,Age 0-19_cases,Age 20-39_cases,Age 40-59_cases,Age 60-79_cases,Age 80+_cases,Positive UnkAge_cases,dtm_updated_cases,Deaths,Age 0-19_death,Age 20-39_death,Age 40-59_death,Age 60-79_death,Age 80+_death,Positive UnkAge_death,dtm_updated_death,_merge,County_hospitalization,WeekStartDate_hospitalization,Hospitalizations_hospitalization,Age 0-19_hospitalization,Age 20-39_hospitalization,Age 40-59_hospitalization,Age 60-79_hospitalization,Age 80+_hospitalization,Positive UnkAge_hospitalization,dtm_updated_hospitalization,exists
122,Douglas County,2020-03-29,8.0,1.0,6.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
123,Douglas County,2020-04-05,8.0,0.0,4.0,1.0,2.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Douglas County,2020-04-05,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
124,Douglas County,2020-04-12,38.0,2.0,31.0,4.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Douglas County,2020-04-12,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
125,Douglas County,2020-04-19,13.0,0.0,6.0,5.0,2.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
126,Douglas County,2020-04-26,23.0,1.0,7.0,8.0,5.0,2.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,Douglas County,2020-04-26,4.0,0.0,0.0,0.0,2.0,2.0,0.0,2020/07/05 15:36:42,both
127,Douglas County,2020-05-03,20.0,3.0,10.0,7.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
128,Douglas County,2020-05-10,21.0,2.0,6.0,9.0,4.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
129,Douglas County,2020-05-17,23.0,4.0,5.0,12.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Douglas County,2020-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
130,Douglas County,2020-05-24,11.0,1.0,4.0,5.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
131,Douglas County,2020-05-31,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
132,Douglas County,2020-06-07,11.0,5.0,2.0,3.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
133,Douglas County,2020-06-14,19.0,4.0,7.0,7.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
134,Douglas County,2020-06-21,37.0,6.0,16.0,13.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
135,Douglas County,2020-06-28,32.0,8.0,14.0,9.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Douglas County,2020-06-28,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
136,Franklin County,2020-02-09,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
137,Franklin County,2020-02-23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
138,Franklin County,2020-03-01,2.0,0.0,1.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
139,Franklin County,2020-03-08,5.0,0.0,1.0,3.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Franklin County,2020-03-08,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
140,Franklin County,2020-03-15,18.0,0.0,10.0,6.0,1.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Franklin County,2020-03-15,4.0,0.0,1.0,0.0,3.0,0.0,0.0,2020/07/05 15:36:42,both
141,Franklin County,2020-03-22,48.0,1.0,10.0,27.0,10.0,0.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-03-22,4.0,0.0,0.0,1.0,2.0,1.0,0.0,2020/07/05 15:36:42,both
142,Franklin County,2020-03-29,53.0,3.0,16.0,27.0,5.0,2.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-03-29,2.0,0.0,0.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
143,Franklin County,2020-04-05,64.0,1.0,21.0,26.0,14.0,2.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-04-05,8.0,0.0,1.0,1.0,6.0,0.0,0.0,2020/07/05 15:36:42,both
144,Franklin County,2020-04-12,78.0,3.0,27.0,35.0,6.0,7.0,0.0,7/5/2020 15:36,5.0,0.0,0.0,0.0,1.0,4.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-04-12,11.0,0.0,1.0,5.0,4.0,1.0,0.0,2020/07/05 15:36:42,both
145,Franklin County,2020-04-19,79.0,3.0,21.0,33.0,15.0,5.0,2.0,7/5/2020 15:36,6.0,0.0,0.0,1.0,3.0,2.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-04-19,10.0,0.0,0.0,3.0,4.0,3.0,0.0,2020/07/05 15:36:42,both
146,Franklin County,2020-04-26,73.0,3.0,31.0,29.0,9.0,1.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,2.0,1.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-04-26,6.0,0.0,1.0,2.0,2.0,1.0,0.0,2020/07/05 15:36:42,both
147,Franklin County,2020-05-03,39.0,0.0,12.0,14.0,10.0,3.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-05-03,8.0,0.0,2.0,2.0,2.0,2.0,0.0,2020/07/05 15:36:42,both
148,Franklin County,2020-05-10,60.0,3.0,26.0,21.0,7.0,3.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-05-10,7.0,0.0,3.0,2.0,2.0,0.0,0.0,2020/07/05 15:36:42,both
149,Franklin County,2020-05-17,94.0,14.0,39.0,31.0,10.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-05-17,3.0,0.0,1.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
150,Franklin County,2020-05-24,151.0,22.0,57.0,53.0,18.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Franklin County,2020-05-24,11.0,2.0,1.0,3.0,5.0,0.0,0.0,2020/07/05 15:36:42,both
151,Franklin County,2020-05-31,235.0,28.0,80.0,92.0,32.0,3.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,3.0,0.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-05-31,11.0,0.0,0.0,3.0,7.0,1.0,0.0,2020/07/05 15:36:42,both
152,Franklin County,2020-06-07,245.0,32.0,105.0,77.0,29.0,2.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2020/07/05 15:36:42,both,Franklin County,2020-06-07,17.0,1.0,1.0,7.0,7.0,1.0,0.0,2020/07/05 15:36:42,both
153,Franklin County,2020-06-14,298.0,34.0,135.0,102.0,25.0,2.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Franklin County,2020-06-14,25.0,1.0,5.0,5.0,13.0,1.0,0.0,2020/07/05 15:36:42,both
154,Franklin County,2020-06-21,256.0,41.0,103.0,89.0,20.0,2.0,1.0,7/5/2020 15:36,,,,,,,,,left_only,Franklin County,2020-06-21,20.0,1.0,5.0,10.0,3.0,1.0,0.0,2020/07/05 15:36:42,both
155,Franklin County,2020-06-28,98.0,12.0,32.0,34.0,15.0,5.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Franklin County,2020-06-28,14.0,0.0,3.0,4.0,4.0,3.0,0.0,2020/07/05 15:36:42,both
156,Grant County,2020-02-16,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
157,Grant County,2020-02-23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Grant County,2020-02-23,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
158,Grant County,2020-03-01,4.0,0.0,1.0,0.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-03-01,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
159,Grant County,2020-03-08,36.0,4.0,12.0,13.0,7.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-03-08,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
160,Grant County,2020-03-15,33.0,1.0,8.0,15.0,9.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both,Grant County,2020-03-15,4.0,0.0,1.0,2.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
161,Grant County,2020-03-22,22.0,2.0,9.0,8.0,3.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-03-22,7.0,0.0,0.0,2.0,5.0,0.0,0.0,2020/07/05 15:36:42,both
162,Grant County,2020-03-29,18.0,1.0,11.0,5.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-03-29,4.0,0.0,1.0,0.0,3.0,0.0,0.0,2020/07/05 15:36:42,both
163,Grant County,2020-04-05,28.0,3.0,8.0,10.0,7.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-04-05,3.0,0.0,0.0,1.0,2.0,0.0,0.0,2020/07/05 15:36:42,both
164,Grant County,2020-04-12,13.0,3.0,4.0,5.0,1.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
165,Grant County,2020-04-19,11.0,2.0,7.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
166,Grant County,2020-04-26,15.0,1.0,12.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-04-26,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
167,Grant County,2020-05-03,4.0,0.0,0.0,3.0,1.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
168,Grant County,2020-05-10,6.0,2.0,1.0,3.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
169,Grant County,2020-05-17,18.0,3.0,9.0,6.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-05-17,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
170,Grant County,2020-05-24,32.0,9.0,13.0,4.0,4.0,2.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
171,Grant County,2020-05-31,15.0,2.0,9.0,4.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-05-31,3.0,0.0,1.0,1.0,0.0,1.0,0.0,2020/07/05 15:36:42,both
172,Grant County,2020-06-07,91.0,20.0,33.0,27.0,9.0,2.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-06-07,3.0,1.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
173,Grant County,2020-06-14,108.0,14.0,47.0,28.0,15.0,4.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Grant County,2020-06-14,6.0,0.0,1.0,1.0,1.0,3.0,0.0,2020/07/05 15:36:42,both
174,Grant County,2020-06-21,74.0,13.0,29.0,21.0,10.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-06-21,9.0,0.0,1.0,4.0,3.0,1.0,0.0,2020/07/05 15:36:42,both
175,Grant County,2020-06-28,22.0,2.0,9.0,7.0,3.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grant County,2020-06-28,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
176,Grays Harbor County,2020-02-16,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
177,Grays Harbor County,2020-02-23,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
178,Grays Harbor County,2020-03-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grays Harbor County,2020-03-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
179,Grays Harbor County,2020-03-15,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
180,Grays Harbor County,2020-03-22,3.0,0.0,1.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grays Harbor County,2020-03-22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
181,Grays Harbor County,2020-03-29,4.0,0.0,0.0,2.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
182,Grays Harbor County,2020-04-05,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grays Harbor County,2020-04-05,4.0,0.0,0.0,1.0,3.0,0.0,0.0,2020/07/05 15:36:42,both
183,Grays Harbor County,2020-04-26,1.0,0.0,0.0,0.0,0.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
184,Grays Harbor County,2020-05-03,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
185,Grays Harbor County,2020-05-17,2.0,1.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
186,Grays Harbor County,2020-05-24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
187,Grays Harbor County,2020-05-31,2.0,0.0,2.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
188,Grays Harbor County,2020-06-07,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
189,Grays Harbor County,2020-06-14,3.0,1.0,0.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
190,Grays Harbor County,2020-06-21,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Grays Harbor County,2020-06-21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
191,Grays Harbor County,2020-06-28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
192,Island County,2020-02-23,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
193,Island County,2020-03-01,10.0,0.0,0.0,5.0,5.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
194,Island County,2020-03-08,25.0,0.0,6.0,8.0,9.0,2.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,Island County,2020-03-08,5.0,0.0,0.0,2.0,1.0,2.0,0.0,2020/07/05 15:36:42,both
195,Island County,2020-03-15,34.0,0.0,9.0,10.0,11.0,4.0,0.0,7/5/2020 15:36,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both,Island County,2020-03-15,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2020/07/05 15:36:42,both
196,Island County,2020-03-22,70.0,3.0,15.0,14.0,14.0,24.0,0.0,7/5/2020 15:36,7.0,0.0,0.0,0.0,3.0,4.0,0.0,2020/07/05 15:36:42,both,Island County,2020-03-22,6.0,0.0,0.0,0.0,2.0,4.0,0.0,2020/07/05 15:36:42,both
197,Island County,2020-03-29,22.0,0.0,2.0,8.0,8.0,4.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Island County,2020-03-29,5.0,0.0,0.0,1.0,3.0,1.0,0.0,2020/07/05 15:36:42,both
198,Island County,2020-04-05,4.0,0.0,1.0,2.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Island County,2020-04-05,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
199,Island County,2020-04-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Island County,2020-04-12,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
200,Island County,2020-04-19,3.0,0.0,0.0,0.0,0.0,3.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
201,Island County,2020-04-26,5.0,0.0,1.0,2.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Island County,2020-04-26,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2020/07/05 15:36:42,both
202,Island County,2020-05-03,4.0,0.0,2.0,2.0,0.0,0.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both,Island County,2020-05-03,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
203,Island County,2020-05-10,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
204,Island County,2020-05-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Island County,2020-05-24,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2020/07/05 15:36:42,both
205,Island County,2020-06-07,4.0,1.0,0.0,2.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
206,Island County,2020-06-14,4.0,0.0,2.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
207,Island County,2020-06-21,7.0,2.0,2.0,2.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Island County,2020-06-21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
208,Island County,2020-06-28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
209,Jefferson County,2020-02-23,2.0,0.0,0.0,1.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
210,Jefferson County,2020-03-01,4.0,0.0,2.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Jefferson County,2020-03-01,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
211,Jefferson County,2020-03-08,10.0,0.0,3.0,3.0,4.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Jefferson County,2020-03-08,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
212,Jefferson County,2020-03-15,9.0,0.0,2.0,1.0,5.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Jefferson County,2020-03-15,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
213,Jefferson County,2020-03-22,3.0,0.0,0.0,1.0,1.0,1.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Jefferson County,2020-03-22,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
214,Jefferson County,2020-03-29,2.0,0.0,0.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
215,Jefferson County,2020-05-31,1.0,1.0,0.0,0.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
216,Jefferson County,2020-06-07,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
217,Jefferson County,2020-06-14,3.0,0.0,1.0,1.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Jefferson County,2020-06-14,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
218,Jefferson County,2020-06-21,3.0,1.0,0.0,0.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,Jefferson County,2020-06-21,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2020/07/05 15:36:42,both
219,Jefferson County,2020-06-28,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
220,King County,2020-02-02,2.0,0.0,1.0,1.0,0.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
221,King County,2020-02-09,5.0,0.0,1.0,2.0,2.0,0.0,0.0,7/5/2020 15:36,,,,,,,,,left_only,,,,,,,,,,,left_only
222,King County,2020-02-16,46.0,1.0,8.0,11.0,20.0,6.0,0.0,7/5/2020 15:36,9.0,0.0,0.0,2.0,4.0,3.0,0.0,2020/07/05 15:36:42,both,,,,,,,,,,,left_only
223,King County,2020-02-23,115.0,2.0,17.0,31.0,45.0,20.0,0.0,7/5/2020 15:36,28.0,0.0,0.0,2.0,14.0,12.0,0.0,2020/07/05 15:36:42,both,King County,2020-02-23,31.0,0.0,1.0,8.0,13.0,9.0,0.0,2020/07/05 15:36:42,both
224,King County,2020-03-01,289.0,1.0,59.0,80.0,100.0,49.0,0.0,7/5/2020 15:36,45.0,0.0,0.0,2.0,25.0,18.0,0.0,2020/07/05 15:36:42,both,King County,2020-03-01,85.0,0.0,3.0,8.0,35.0,39.0,0.0,2020/07/05 15:36:42,both
225,King County,2020-03-08,794.0,19.0,202.0,232.0,233.0,108.0,0.0,7/5/2020 15:36,66.0,0.0,0.0,5.0,24.0,37.0,0.0,2020/07/05 15:36:42,both,King County,2020-03-08,119.0,1.0,7.0,16.0,61.0,34.0,0.0,2020/07/05 15:36:42,both
226,King County,2020-03-15,1035.0,12.0,324.0,366.0,242.0,91.0,0.0,7/5/2020 15:36,82.0,0.0,1.0,6.0,30.0,45.0,0.0,2020/07/05 15:36:42,both,King County,2020-03-15,140.0,0.0,8.0,32.0,55.0,45.0,0.0,2020/07/05 15:36:42,both
227,King County,2020-03-22,1092.0,19.0,310.0,400.0,233.0,130.0,0.0,7/5/2020 15:36,100.0,0.0,1.0,8.0,28.0,63.0,0.0,2020/07/05 15:36:42,both,King County,2020-03-22,224.0,2.0,17.0,63.0,94.0,48.0,0.0,2020/07/05 15:36:42,both
228,King County,2020-03-29,989.0,36.0,291.0,336.0,226.0,99.0,1.0,7/5/2020 15:36,71.0,0.0,1.0,7.0,24.0,39.0,0.0,2020/07/05 15:36:42,both,King County,2020-03-29,264.0,2.0,25.0,62.0,111.0,63.0,1.0,2020/07/05 15:36:42,both
229,King County,2020-04-05,802.0,33.0,213.0,281.0,186.0,88.0,1.0,7/5/2020 15:36,49.0,0.0,0.0,3.0,19.0,27.0,0.0,2020/07/05 15:36:42,both,King County,2020-04-05,193.0,1.0,19.0,56.0,75.0,42.0,0.0,2020/07/05 15:36:42,both
230,King County,2020-04-12,739.0,41.0,250.0,238.0,146.0,63.0,1.0,7/5/2020 15:36,49.0,0.0,1.0,7.0,21.0,20.0,0.0,2020/07/05 15:36:42,both,King County,2020-04-12,141.0,2.0,19.0,44.0,48.0,28.0,0.0,2020/07/05 15:36:42,both
231,King County,2020-04-19,614.0,34.0,213.0,196.0,128.0,43.0,0.0,7/5/2020 15:36,34.0,0.0,0.0,3.0,13.0,18.0,0.0,2020/07/05 15:36:42,both,King County,2020-04-19,126.0,0.0,14.0,33.0,53.0,26.0,0.0,2020/07/05 15:36:42,both
232,King County,2020-04-26,577.0,43.0,203.0,201.0,81.0,49.0,0.0,7/5/2020 15:36,27.0,0.0,0.0,2.0,9.0,16.0,0.0,2020/07/05 15:36:42,both,King County,2020-04-26,83.0,0.0,8.0,29.0,28.0,18.0,0.0,2020/07/05 15:36:42,both
233,King County,2020-05-03,418.0,41.0,157.0,119.0,64.0,37.0,0.0,7/5/2020 15:36,16.0,0.0,1.0,0.0,3.0,12.0,0.0,2020/07/05 15:36:42,both,King County,2020-05-03,67.0,0.0,12.0,16.0,23.0,16.0,0.0,2020/07/05 15:36:42,both
234,King County,2020-05-10,388.0,48.0,133.0,123.0,63.0,21.0,0.0,7/5/2020 15:36,11.0,0.0,0.0,1.0,6.0,4.0,0.0,2020/07/05 15:36:42,both,King County,2020-05-10,58.0,1.0,12.0,16.0,18.0,11.0,0.0,2020/07/05 15:36:42,both
235,King County,2020-05-17,321.0,50.0,108.0,95.0,46.0,22.0,0.0,7/5/2020 15:36,9.0,0.0,0.0,0.0,3.0,6.0,0.0,2020/07/05 15:36:42,both,King County,2020-05-17,55.0,1.0,9.0,15.0,17.0,13.0,0.0,2020/07/05 15:36:42,both
236,King County,2020-05-24,315.0,41.0,140.0,81.0,31.0,22.0,0.0,7/5/2020 15:36,8.0,0.0,0.0,1.0,4.0,3.0,0.0,2020/07/05 15:36:42,both,King County,2020-05-24,41.0,2.0,5.0,7.0,12.0,15.0,0.0,2020/07/05 15:36:42,both
237,King County,2020-05-31,259.0,39.0,109.0,69.0,34.0,7.0,1.0,7/5/2020 15:36,9.0,0.0,1.0,1.0,3.0,4.0,0.0,2020/07/05 15:36:42,both,King County,2020-05-31,32.0,2.0,6.0,7.0,12.0,5.0,0.0,2020/07/05 15:36:42,both
238,King County,2020-06-07,368.0,39.0,172.0,84.0,48.0,25.0,0.0,7/5/2020 15:36,3.0,0.0,0.0,0.0,1.0,2.0,0.0,2020/07/05 15:36:42,both,King County,2020-06-07,29.0,0.0,6.0,12.0,9.0,2.0,0.0,2020/07/05 15:36:42,both
239,King County,2020-06-14,549.0,68.0,269.0,146.0,46.0,20.0,0.0,7/5/2020 15:36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2020/07/05 15:36:42,both,King County,2020-06-14,28.0,3.0,4.0,5.0,7.0,9.0,0.0,2020/07/05 15:36:42,both
